time,latitude,longitude,depth,rms,mag_Mw,days_since_last_event,events_last_30_days,events_last_90_days,avg_mag_last_30_days,avg_mag_last_90_days,max_mag_last_30_days,max_mag_last_90_days,distance_from_cairo_km,mag_category_3classes,depth_category_3classes
1995-05-14 04:00:17.400000+00:00,28.374,34.585,10,0.7,4.685,37,30,90,2.993333333,2.997777778,4.6,4.6,374.3628112,2,0
1995-06-09 23:30:36.850000+00:00,28.557,34.598,10,0.3,3.72,26,30,90,3.043333333,2.993333333,4.6,4.6,365.5636037,1,0
1995-06-27 03:32:17.430000+00:00,28.017,34.418,10,0.3,3.268,17,30,90,3.033333333,2.985555556,4.6,4.6,382.7835221,0,0
1995-07-06 05:50:22.800000+00:00,28.71,34.688,10,0.5,2.614,9,30,90,3.04,2.972222222,4.6,4.6,365.9213654,0,0
1995-07-06 15:00:51.560000+00:00,28.763,34.582,10,0.6,2.723,0,30,90,3.053333333,2.957777778,4.6,4.6,354.0701512,0,0
1995-07-06 17:07:39.990000+00:00,28.695,34.525,10,0.5,3.159,0,30,90,3.09,2.951111111,4.6,4.6,352.272682,0,0
1995-07-06 19:15:39.780000+00:00,28.51,34.742,10,0.4,2.723,0,30,90,3.073333333,2.933333333,4.6,4.6,380.4512266,0,0
1995-07-08 03:17:36.940000+00:00,29.642,31.835,10,0.8,3.268,1,30,90,3.06,2.928888889,4.6,4.6,73.09687414,0,0
1995-07-10 15:04:57.480000+00:00,28.645,34.603,10,0.8,2.396,2,30,90,3.05,2.911111111,4.6,4.6,361.5541824,0,0
1995-07-10 17:12:56.160000+00:00,28.549,34.786,10,0.5,3.05,0,30,90,3.03,2.896666667,4.6,4.6,382.3057155,0,0
1995-07-11 17:12:56.160000+00:00,28.549,34.786,10,0.5,3.05,1,30,90,3.023333333,2.884444444,4.6,4.6,382.3057155,0,0
1995-07-28 23:30:52.390000+00:00,28.935,35.396,10,0.2,2.723,17,30,90,3.02,2.878888889,4.6,4.6,421.1110243,0,0
1995-08-31 23:05:19.510000+00:00,29.194,34.819,10,0.4,3.295,33,30,90,3.026666667,2.883333333,4.6,4.6,359.0357361,0,0
1995-09-08 12:13:22.160000+00:00,29.489,32.256,10,0.5,4.345,7,30,90,3.033333333,2.886666667,4.6,4.6,116.2438181,1,0
1995-10-03 19:33:22.300000+00:00,27.585,34.387,10,0.4,3.486,25,30,90,3.053333333,2.888888889,4.6,4.6,411.1165001,0,0
1995-11-22 04:15:11.940000+00:00,28.826,34.799,10,1.3,7.2,49,30,90,3.196666667,2.931111111,7.2,7.2,370.6919306,2,0
1995-11-22 07:55:30.480000+00:00,29.049,34.713,10,1.1,5.11,0,30,90,3.28,2.935555556,7.2,7.2,354.0971437,2,0
1995-11-22 08:58:43.220000+00:00,29.024,34.738,10,0.6,3.89,0,30,90,3.33,2.946666667,7.2,7.2,357.3072405,1,0
1995-11-22 09:52:48.380000+00:00,28.83,35.399,10,0.4,4.43,0,30,90,3.31,2.957777778,7.2,7.2,425.1488147,1,0
1995-11-22 11:37:14.620000+00:00,28.768,34.841,10,1.4,4.315,0,30,90,3.356666667,2.97,7.2,7.2,376.9526439,1,0
1995-11-22 12:47:05.180000+00:00,28.536,35.005,10,1.3,5.365,0,30,90,3.42,2.992222222,7.2,7.2,402.1532229,2,0
1995-11-22 20:02:31.410000+00:00,29.056,34.795,10,0.8,4.77,0,30,90,3.496666667,3.007777778,7.2,7.2,361.3906329,2,0
1995-11-22 22:16:53.930000+00:00,28.52,34.701,10,1.3,5.4,0,30,90,3.61,3.032222222,7.2,7.2,376.3851911,2,0
1995-11-23 03:05:07.600000+00:00,28.726,34.768,10,1.2,4.94,0,30,90,3.636666667,3.044444444,7.2,7.2,372.2907922,2,0
1995-11-23 18:07:17.290000+00:00,29.333,34.749,10,1.1,5.7,0,30,90,3.746666667,3.073333333,7.2,7.2,348.4589013,2,0
1995-11-23 22:28:19.860000+00:00,28.663,34.915,10,0.8,4.345,0,30,90,3.796666667,3.074444444,7.2,7.2,388.2399549,1,0
1995-11-24 03:32:33.150000+00:00,31.97,30.484,10,0.8,4.005,0,30,90,3.836666667,3.083333333,7.2,7.2,225.7819554,1,0
1995-11-24 03:35:45.120000+00:00,29.202,35.115,10,0.5,3.89,0,30,90,3.916666667,3.11,7.2,7.2,386.476835,1,0
1995-11-24 04:09:51.590000+00:00,29.313,35.075,10,0.6,3.975,0,30,90,3.973333333,3.133333333,7.2,7.2,379.6968404,1,0
1995-11-24 16:43:45.460000+00:00,28.941,34.71,10,1.3,5.195,0,30,90,3.993333333,3.158888889,7.2,7.2,357.9269055,2,0
1995-11-24 22:26:35.470000+00:00,29.189,34.877,10,0.5,3.72,0,30,90,3.99,3.178888889,7.2,7.2,364.5996069,1,0
1995-11-25 11:41:35.260000+00:00,29.12,34.836,10,1.1,5.11,0,30,90,4.01,3.211111111,7.2,7.2,362.9869766,2,0
1995-11-25 22:41:30.110000+00:00,29.054,34.774,12.4,0.7,3.635,0,30,90,4.04,3.232222222,7.2,7.2,359.52755,1,1
1995-11-25 23:06:20.830000+00:00,29.184,35.01,10,0.5,3.72,0,30,90,4.093333333,3.257777778,7.2,7.2,377.1735906,1,0
1995-11-26 02:17:47.980000+00:00,29.09,35.026,10,1,4.09,0,30,90,4.123333333,3.271111111,7.2,7.2,381.6071315,1,0
1995-11-28 12:00:51.550000+00:00,29.146,34.931,10,0.7,3.975,2,30,90,4.17,3.288888889,7.2,7.2,370.9725295,1,0
1995-11-28 21:10:43.670000+00:00,29.178,34.873,10,0.6,3.89,0,30,90,4.226666667,3.304444444,7.2,7.2,364.5660722,1,0
1995-11-29 09:46:24.150000+00:00,29.348,34.83,16.9,0.7,3.635,0,30,90,4.256666667,3.314444444,7.2,7.2,355.6905819,1,1
1995-12-01 09:17:56.880000+00:00,28.7,34.523,10,1.2,4.77,1,30,90,4.323333333,3.328888889,7.2,7.2,351.853813,2,0
1995-12-01 20:04:59.740000+00:00,29.233,34.694,10,1,4.77,0,30,90,4.37,3.338888889,7.2,7.2,346.1781169,2,0
1995-12-01 21:18:30.920000+00:00,29.125,35.046,10,0.8,4.345,0,30,90,4.4,3.355555556,7.2,7.2,382.345448,1,0
1995-12-02 00:47:22.270000+00:00,29.308,34.657,10,1.1,4.77,0,30,90,4.456666667,3.378888889,7.2,7.2,340.5084183,2,0
1995-12-02 06:09:48.710000+00:00,29.204,35.11,10,0.7,3.813,0,30,90,4.456666667,3.393333333,7.2,7.2,385.9505488,1,0
1995-12-02 07:55:39.550000+00:00,28.801,35.162,10,0.6,4.77,0,30,90,4.473333333,3.415555556,7.2,7.2,404.5973837,2,0
1995-12-03 07:54:56.950000+00:00,28.754,35.295,10,0.8,4.358,0,30,90,4.5,3.441111111,7.2,7.2,418.5716856,1,0
1995-12-04 02:45:27.930000+00:00,28.713,35.222,10,0.7,4.358,0,30,90,4.4,3.46,5.7,7.2,413.6184835,1,0
1995-12-04 07:34:15.860000+00:00,28.836,34.944,10,0.9,4.145,0,30,90,4.396666667,3.487777778,5.7,7.2,383.3872088,1,0
1995-12-04 12:39:50.080000+00:00,28.991,34.831,10,0.6,3.635,0,30,90,4.386666667,3.505555556,5.7,7.2,367.0567317,1,0
1995-12-04 17:56:42.680000+00:00,29.188,34.79,10,0.9,4.467,0,30,90,4.396666667,3.532222222,5.7,7.2,356.5199577,1,0
1995-12-05 13:17:54.310000+00:00,29.227,35.348,10,0.8,4.467,0,30,90,4.376666667,3.541111111,5.7,7.2,407.683835,1,0
1995-12-06 02:57:24.300000+00:00,29.13,34.752,10,0.7,4.467,0,30,90,4.35,3.553333333,5.7,7.2,354.8689723,1,0
1995-12-06 09:47:27.740000+00:00,29.114,35.167,10,1.3,4.903,0,30,90,4.36,3.583333333,5.7,7.2,393.9697795,2,0
1995-12-06 17:57:54.730000+00:00,28.862,34.679,10,1.3,4.43,0,30,90,4.313333333,3.597777778,5.7,7.2,358.3595722,1,0
1995-12-08 04:12:38.940000+00:00,28.919,34.651,10,1.3,4.77,1,30,90,4.306666667,3.621111111,5.7,7.2,353.4606155,2,0
1995-12-10 00:31:16.760000+00:00,28.788,35.499,10,1.4,3.805,1,30,90,4.26,3.628888889,4.9,7.2,435.8947671,1,0
1995-12-10 15:32:20.530000+00:00,28.813,34.778,10,1.1,4.685,0,30,90,4.273333333,3.648888889,4.9,7.2,369.3536134,2,0
1995-12-11 01:32:06.520000+00:00,28.878,34.69,10,1.2,5.28,0,30,90,4.323333333,3.674444444,5,7.2,358.6790158,2,0
1995-12-11 10:54:37.930000+00:00,28.317,35.442,10,0.8,3.975,0,30,90,4.326666667,3.702222222,5,7.2,451.230579,1,0
1995-12-11 12:45:27.150000+00:00,29.188,34.81,10,0.8,4.14,0,30,90,4.31,3.71,5,7.2,358.3831907,1,0
1995-12-11 18:35:11.980000+00:00,28.998,34.767,20,1.4,4.794,0,30,90,4.3,3.737777778,5,7.2,360.9312462,2,1
1995-12-14 03:53:56.550000+00:00,28.851,34.635,10,1,4.6,2,30,90,4.3,3.761111111,5,7.2,354.8723548,2,0
1995-12-14 04:51:56.740000+00:00,29.139,34.779,10,0.4,4.358,0,30,90,4.28,3.777777778,5,7.2,357.0727706,1,0
1995-12-15 06:00:07.540000+00:00,28.772,34.746,10,0.7,3.975,1,30,90,4.293333333,3.788888889,5,7.2,368.2677581,1,0
1995-12-19 12:32:48.920000+00:00,28.851,34.572,10,1.3,4.43,4,30,90,4.286666667,3.806666667,5,7.2,349.2229095,1,0
1995-12-23 06:28:58.380000+00:00,29.561,35.24,8.8,1.2,4.77,3,30,90,4.313333333,3.83,5,7.2,390.0684931,2,0
1995-12-24 23:04:54.540000+00:00,29.187,35.339,10,0.6,4.358,1,30,90,4.303333333,3.854444444,5,7.2,407.9287268,1,0
1995-12-26 06:19:41.140000+00:00,29.139,35.243,10,1.3,4.485,1,30,90,4.326666667,3.875555556,5.1,7.2,400.3106531,1,0
1995-12-28 14:22:20.950000+00:00,29.224,35.138,10,0.6,4.14,2,30,90,4.323333333,3.88,5.1,7.2,388.0117242,1,0
1995-12-30 05:13:29.310000+00:00,28.336,35.711,10,1.1,4.345,1,30,90,4.306666667,3.893333333,5.1,7.2,474.0992611,1,0
1996-01-01 05:17:58.710000+00:00,28.934,34.541,10,0.5,3.268,2,30,90,4.266666667,3.888888889,5.1,7.2,342.8987358,0,0
1996-01-01 10:28:44.850000+00:00,28.787,34.586,10,0.4,3.268,0,30,90,4.243333333,3.888888889,5.1,7.2,353.3257037,0,0
1996-01-01 17:03:47.210000+00:00,29.205,34.666,10,0.5,3.268,0,30,90,4.203333333,3.893333333,5.1,7.2,344.4413224,0,0
1996-01-01 23:25:50.960000+00:00,28.705,34.649,10,0.3,3.268,0,30,90,4.186666667,3.89,5.1,7.2,362.7060477,0,0
1996-01-02 03:22:36.240000+00:00,28.883,34.92,10,1,3.922,0,30,90,4.166666667,3.891111111,5.1,7.2,379.3244196,1,0
1996-01-02 10:36:09.630000+00:00,29.273,34.539,10,0.4,3.377,0,30,90,4.136666667,3.896666667,5.1,7.2,330.4976759,0,0
1996-01-02 13:14:14.710000+00:00,28.928,34.599,10,0.9,3.377,0,30,90,4.106666667,3.901111111,5.1,7.2,348.3872117,0,0
1996-01-02 19:14:40.760000+00:00,28.711,34.297,10,1.2,4.345,0,30,90,4.08,3.918888889,5.1,7.2,331.5992216,1,0
1996-01-03 10:05:28.600000+00:00,28.712,34.944,10,1.3,5.195,0,30,90,4.106666667,3.941111111,5.1,7.2,388.6343713,2,0
1996-01-03 10:11:19.090000+00:00,28.692,34.672,10,0.4,4.14,0,30,90,4.096666667,3.934444444,5.1,7.2,365.3507613,1,0
1996-01-03 11:04:48.270000+00:00,28.698,34.757,10,0.1,4.031,0,30,90,4.083333333,3.938888889,5.1,7.2,372.5941542,1,0
1996-01-03 13:22:55.380000+00:00,29.062,34.789,10,0.3,3.595,0,30,90,4.056666667,3.942222222,5.1,7.2,360.625579,1,0
1996-01-04 07:31:53.210000+00:00,28.694,34.752,10,0.2,4.14,0,30,90,4.033333333,3.963333333,5.1,7.2,372.3357966,1,0
1996-01-04 14:24:41.590000+00:00,28.694,34.757,10,1,3.89,0,30,90,4.046666667,3.99,5.1,7.2,372.7791487,1,0
1996-01-04 16:25:32.470000+00:00,28.691,34.709,10,0.3,4.467,0,30,90,4.043333333,3.995555556,5.1,7.2,368.6677457,1,0
1996-01-04 17:22:39.560000+00:00,28.717,34.745,10,0.9,4.43,0,30,90,4.033333333,4.013333333,5.1,7.2,370.6547635,1,0
1996-01-04 17:34:48.220000+00:00,28.685,34.678,10,0.3,4.09,0,30,90,4.01,4.026666667,5.1,7.2,366.2115572,1,0
1996-01-06 07:36:09.480000+00:00,28.886,34.945,10,1.4,4.345,1,30,90,3.973333333,4.044444444,5.1,7.2,381.4829987,1,0
1996-01-06 20:53:29.990000+00:00,29.204,34.691,10,0,3.813,0,30,90,3.946666667,4.063333333,5.1,7.2,346.7992517,1,0
1996-01-07 16:06:36.820000+00:00,28.735,34.67,10,0.4,3.595,0,30,90,3.93,4.071111111,5.1,7.2,363.1677498,1,0
1996-01-07 17:07:20.330000+00:00,28.76,34.585,10,0.5,3.268,0,30,90,3.883333333,4.058888889,5.1,7.2,354.4747734,0,0
1996-01-07 18:48:29.040000+00:00,28.737,34.737,10,0.2,3.922,0,30,90,3.87,4.053333333,5.1,7.2,369.0320642,1,0
1996-01-07 18:53:16.320000+00:00,28.744,34.727,10,0.5,3.377,0,30,90,3.84,4.043333333,5.1,7.2,367.8246694,0,0
1996-01-08 13:18:25.080000+00:00,29.254,34.728,10,0.8,4.43,0,30,90,3.823333333,4.052222222,5.1,7.2,348.7216044,1,0
1996-01-08 21:43:09.730000+00:00,29.194,34.69,10,0.1,3.38,0,30,90,3.816666667,4.065555556,5.1,7.2,347.0233458,0,0
1996-01-09 00:10:36.850000+00:00,28.895,34.651,10,0.5,3.922,0,30,90,3.796666667,4.077777778,5.1,7.2,354.4503149,1,0
1996-01-09 19:14:19.710000+00:00,28.777,34.96,10,1,3.486,0,30,90,3.77,4.081111111,5.1,7.2,387.2742802,0,0
1996-01-13 17:47:38.990000+00:00,28.8,34.656,10,0.7,3.805,3,30,90,3.743333333,4.098888889,4.9,7.2,358.982594,1,0
1996-01-16 06:17:32.890000+00:00,29.039,34.871,10,0.7,3.922,2,30,90,3.736666667,4.105555556,4.9,7.2,368.996018,1,0
1996-01-23 03:17:16.050000+00:00,29.093,34.957,10,1.1,3.38,6,30,90,3.733333333,4.121111111,4.9,7.2,375.1033281,0,0
1996-01-24 15:05:12.950000+00:00,28.843,35.175,10,1.1,3.55,1,30,90,3.76,4.132222222,4.9,7.2,404.1397175,1,0
1996-01-31 09:53:33.680000+00:00,28.909,34.809,10,0.7,3.72,6,30,90,3.793333333,4.145555556,4.9,7.2,368.1973526,1,0
1996-02-01 08:09:07.940000+00:00,28.619,34.663,10,0.1,2.832,0,30,90,3.78,4.146666667,4.9,7.2,368.0848202,0,0
1996-02-01 08:59:20+00:00,28.849,34.784,10,0.3,3.159,0,30,90,3.776666667,4.14,4.9,7.2,368.3740811,0,0
1996-02-02 13:15:18.430000+00:00,28.892,34.923,10,1.3,4.77,1,30,90,3.796666667,4.145555556,4.9,7.2,379.2434442,2,0
1996-02-02 14:42:16.590000+00:00,29.235,34.67,10,0.9,4.685,0,30,90,3.836666667,4.157777778,4.9,7.2,343.8781579,2,0
1996-02-02 21:14:56.360000+00:00,29.225,34.66,10,0.7,3.55,0,30,90,3.86,4.122222222,4.9,5.7,343.2548111,1,0
1996-02-04 07:23:22.980000+00:00,29.139,34.651,10,1.1,4.26,1,30,90,3.856666667,4.111111111,4.9,5.7,345.2176024,1,0
1996-02-04 12:16:32.070000+00:00,29.746,34.796,10,0.9,3.635,0,30,90,3.83,4.107777778,4.5,5.7,344.7956877,1,0
1996-02-04 16:20:21.880000+00:00,29.369,35.083,5,0.9,3.805,0,30,90,3.84,4.111111111,4.5,5.7,379.0685627,1,0
1996-02-12 02:57:28.660000+00:00,28.545,35.445,10,0.9,3.635,7,30,90,3.846666667,4.102222222,4.5,5.7,440.8908057,1,0
1996-02-12 13:51:06.740000+00:00,29.217,34.677,10,0.8,3.635,0,30,90,3.866666667,4.091111111,4.5,5.7,345.0877321,1,0
1996-02-12 16:11:40.490000+00:00,28.667,34.578,10,0.2,3.05,0,30,90,3.833333333,4.075555556,4.5,5.7,358.2851114,0,0
1996-02-12 17:48:43.270000+00:00,28.894,34.606,10,0.4,3.486,0,30,90,3.8,4.053333333,4.5,5.7,350.4331502,0,0
1996-02-12 18:23:46.530000+00:00,28.356,35.53,10,1,4.515,0,30,90,3.793333333,4.047777778,4.5,5.7,457.1048171,2,0
1996-02-12 19:24:41.490000+00:00,28.755,35.07,10,1.1,2.505,0,30,90,3.743333333,4.012222222,4.5,5.1,398.1275664,0,0
1996-02-12 20:36:38.960000+00:00,29.074,35.059,10,0.9,3.05,0,30,90,3.723333333,4.002222222,4.5,5.1,385.1958365,0,0
1996-02-13 17:21:37.460000+00:00,28.872,34.977,10,0.2,3.268,0,30,90,3.7,3.998888889,4.5,5.1,384.9476955,0,0
1996-02-15 00:51:39.410000+00:00,28.789,34.562,10,0.5,3.268,1,30,90,3.683333333,3.985555556,4.5,5.1,351.1009809,0,0
1996-02-15 17:26:44.910000+00:00,29.089,35.03,10,1,2.832,0,30,90,3.66,3.966666667,4.5,5.1,382.0113242,0,0
1996-02-16 02:33:56.110000+00:00,28.754,34.473,10,0.6,3.05,0,30,90,3.653333333,3.945555556,4.5,5.1,344.8591346,0,0
1996-02-18 10:59:36.130000+00:00,28.938,34.477,10,0.2,2.941,2,30,90,3.623333333,3.931111111,4.5,5.1,336.9595091,0,0
1996-02-19 09:16:35.690000+00:00,29.033,34.566,10,0.2,3.159,0,30,90,3.616666667,3.912222222,4.5,5.1,341.2265926,0,0
1996-02-21 04:59:53.450000+00:00,28.883,34.75,22.5,1,5.3,1,30,90,3.66,3.925555556,5.3,5.3,363.8947592,2,1
1996-02-26 07:17:07.980000+00:00,28.869,34.479,10,1,4.43,5,30,90,3.666666667,3.923333333,5.3,5.3,340.1120461,1,0
1996-02-26 07:17:28.310000+00:00,28.732,34.822,23,1.5,5.28,0,30,90,3.706666667,3.938888889,5.3,5.3,376.8367425,2,1
1996-04-11 11:46:03.870000+00:00,27.516,34.587,10,0.2,3.595,45,30,90,3.71,3.927777778,5.3,5.3,430.9064174,1,0
1996-04-11 15:34:28.730000+00:00,29.247,34.964,10,0.5,3.268,0,30,90,3.673333333,3.914444444,5.3,5.3,371.0303783,0,0
1996-04-13 04:09:20.170000+00:00,28.866,34.855,10,0.4,2.832,1,30,90,3.64,3.9,5.3,5.3,374.0996566,0,0
1996-04-16 00:12:02.270000+00:00,28.941,34.674,16.4,1,4.345,2,30,90,3.643333333,3.894444444,5.3,5.3,354.6561782,1,1
1996-06-01 16:06:56.830000+00:00,28.645,34.634,10,1,4.175,46,30,90,3.633333333,3.886666667,5.3,5.3,364.2682846,1,0
1996-06-25 10:45:58.360000+00:00,29.195,34.825,10,0.7,4.005,23,30,90,3.61,3.882222222,5.3,5.3,359.5643333,1,0
1996-09-15 02:21:10.430000+00:00,29.038,34.999,10,1.36,4.6,81,30,90,3.656666667,3.88,5.3,5.3,380.8476977,2,0
1996-11-18 09:36:07.020000+00:00,29.746,34.798,10,0.35,3.72,64,30,90,3.693333333,3.885555556,5.3,5.3,344.9875683,1,0
1996-11-26 09:29:32.660000+00:00,30.432,32.193,10,0.82,4.94,7,30,90,3.7,3.887777778,5.3,5.3,101.5614894,2,0
1996-12-01 13:44:33.070000+00:00,30.287,32.18,10,1.39,4.005,5,30,90,3.666666667,3.88,5.3,5.3,94.70445064,1,0
1996-12-17 11:31:30.780000+00:00,27.56,34.007,10,0.77,4.26,15,30,90,3.66,3.875555556,5.3,5.3,386.2742711,1,0
1996-12-20 07:21:14.510000+00:00,27.552,33.145,10,1.07,4.77,2,30,90,3.68,3.872222222,5.3,5.3,333.7816189,2,0
1996-12-23 08:53:12.470000+00:00,27.517,33.885,10,0.86,3.975,3,30,90,3.693333333,3.876666667,5.3,5.3,381.6057136,1,0
1997-01-26 08:21:41.570000+00:00,29.498,34.673,10,0.45,3.55,33,30,90,3.683333333,3.873333333,5.3,5.3,337.2672401,1,0
1997-02-21 10:12:53.700000+00:00,29.142,34.652,10,0.76,3.89,26,30,90,3.693333333,3.874444444,5.3,5.3,345.2083126,1,0
1997-03-08 15:21:02.310000+00:00,27.535,34.192,10,0.74,5.11,15,30,90,3.716666667,3.88,5.3,5.3,401.0325472,2,0
1997-05-10 23:01:46.920000+00:00,28.213,34.82,10,1.19,5.025,63,30,90,3.773333333,3.88,5.3,5.3,403.2980828,2,0
1998-04-25 01:29:30.040000+00:00,29.608,34.246,10,0.89,3.635,349,30,90,3.796666667,3.881111111,5.3,5.3,294.4080615,1,0
1998-05-28 18:33:28.100000+00:00,31.401,27.667,10,1,5.5,33,30,90,3.843333333,3.893333333,5.5,5.5,372.9634506,2,0
1998-11-19 12:09:33+00:00,29.7,34.63,16,0.89,3.975,174,30,90,3.91,3.895555556,5.5,5.5,329.5032717,1,1
1998-12-14 20:48:44.010000+00:00,26.554,31.099,10,1.05,4.855,25,30,90,3.96,3.897777778,5.5,5.5,388.3453296,2,0
1999-01-26 11:46:02.400000+00:00,31.109,35.188,1,0.89,2.615,42,30,90,3.95,3.874444444,5.5,5.5,396.4230058,0,0
1999-01-27 10:01:01.060000+00:00,31.112,35.071,10,1.01,2.445,0,30,90,3.933333333,3.854444444,5.5,5.5,385.8467245,0,0
1999-02-02 18:01:28.600000+00:00,28.83,34.67,1,0.89,3.55,6,30,90,3.973333333,3.854444444,5.5,5.5,358.9208623,1,0
1999-06-13 04:20:09.020000+00:00,28.157,34.907,10,0.84,4.6,130,30,90,4.013333333,3.85,5.5,5.5,413.8185191,2,0
1999-06-17 14:23:01.840000+00:00,27.996,34.487,10,0.85,4.685,4,30,90,4.06,3.851111111,5.5,5.5,389.6103616,2,0
1999-08-07 20:19:43.100000+00:00,28.9,34.88,14,0.89,3.295,51,30,90,4.08,3.845555556,5.5,5.5,375.0129943,0,1
1999-10-05 05:44:33.940000+00:00,29.35,35.936,10,0.78,4.515,58,30,90,4.04,3.841111111,5.5,5.5,460.485459,2,0
1999-10-11 20:39:31.120000+00:00,28.604,31.567,10,0.96,4.855,6,30,90,4.056666667,3.846666667,5.5,5.5,163.3535123,2,0
1999-10-28 15:39:13.450000+00:00,30.414,35.136,10,0.91,4.685,16,30,90,4.033333333,3.845555556,5.5,5.5,376.9466303,2,0
1999-12-08 03:35:48.100000+00:00,29.3,34.8,5,0.89,3.55,40,30,90,4.05,3.843333333,5.5,5.5,354.1522465,1,0
1999-12-19 08:42:49.100000+00:00,29.7,34.95,17,0.89,3.635,11,30,90,4.08,3.832222222,5.5,5.5,360.1631209,1,1
1999-12-28 12:05:06.650000+00:00,30.296,31.377,10,0.9,4.345,9,30,90,4.116666667,3.831111111,5.5,5.5,31.0998765,1,0
2000-03-08 14:22:26.380000+00:00,28.834,34.731,10,1.49,5.195,71,30,90,4.15,3.842222222,5.5,5.5,364.2292967,2,0
2000-04-06 06:37:34.350000+00:00,28.819,34.633,10,1.08,4.6,28,30,90,4.166666667,3.853333333,5.5,5.5,356.0866354,2,0
2000-10-28 21:02:35.940000+00:00,28.7,34.5,18,0.89,3.486,205,30,90,4.163333333,3.855555556,5.5,5.5,349.837816,0,1
2000-11-03 21:19:00.370000+00:00,28.89,32.765,10,0.96,4.77,6,30,90,4.17,3.868888889,5.5,5.5,195.9460892,2,0
2000-12-25 01:58:58.670000+00:00,28.612,35.009,10,0.77,3.975,51,30,90,4.18,3.883333333,5.5,5.5,398.9351113,1,0
2001-02-07 03:39:00.400000+00:00,29.26,35.01,9,0.89,3.55,44,30,90,4.16,3.885555556,5.5,5.5,374.9862925,1,0
2001-06-12 13:43:22.780000+00:00,29.625,31.04,10,0.56,4.77,125,30,90,4.19,3.897777778,5.5,5.5,50.31069649,2,0
2001-08-20 16:31:50.060000+00:00,27.371,34.096,10,0.53,4.26,69,30,90,4.19,3.903333333,5.5,5.5,407.6208715,1,0
2001-08-20 17:24:34.080000+00:00,27.431,33.943,10,0.66,4.345,0,30,90,4.173333333,3.903333333,5.5,5.5,392.5493331,1,0
2001-11-07 04:05:03.240000+00:00,27.692,34.484,10,0.98,3.72,78,30,90,4.163333333,3.895555556,5.5,5.5,410.4146842,1,0
2001-12-17 04:25:33.360000+00:00,29.82,30.946,10,0.9,3.89,40,30,90,4.176666667,3.9,5.5,5.5,37.44243465,1,0
2002-08-24 20:01:18.370000+00:00,30.2,31.41,10,1.09,4.77,250,30,90,4.176666667,3.905555556,5.5,5.5,24.09122494,2,0
2003-06-04 09:14:47.800000+00:00,27.101,31.861,10,0.59,4.145,283,30,90,4.173333333,3.918888889,5.5,5.5,332.9362186,1,0
2004-02-11 08:15:03.830000+00:00,31.675,35.551,26.7,0.89,5.3,251,30,90,4.193333333,3.933333333,5.5,5.5,449.996853,2,1
2004-03-15 23:49:56+00:00,31.37,35.54,12,0.89,3.805,33,30,90,4.2,3.932222222,5.5,5.5,437.0695376,1,1
2004-04-21 08:39:10.900000+00:00,26.87,33.81,10,0.89,3.635,36,30,90,4.153333333,3.93,5.3,5.5,433.4674511,1,0
2004-06-03 09:32:35.620000+00:00,26.876,34.35,10,1,4.855,43,30,90,4.153333333,3.935555556,5.3,5.5,465.573763,2,0
2004-07-07 14:35:08.020000+00:00,31.964,35.574,11.9,0.96,4.855,34,30,90,4.153333333,3.945555556,5.3,5.5,465.2620436,2,1
2004-08-05 17:39:15.200000+00:00,26.96,34.26,10,0.89,3.55,29,30,90,4.19,3.946666667,5.3,5.5,452.6818496,1,0
2004-10-28 07:10:32.200000+00:00,29.95,34.39,9,0.89,3.38,83,30,90,4.226666667,3.947777778,5.3,5.5,303.9318454,0,0
2005-02-26 22:57:29.170000+00:00,29.054,35.221,10,0.57,3.635,121,30,90,4.23,3.954444444,5.3,5.5,400.9007031,1,0
2005-04-16 19:55:12.880000+00:00,29.621,31.905,10,1.1,4.77,48,30,90,4.236666667,3.967777778,5.3,5.5,79.90315283,2,0
2005-07-31 16:16:37+00:00,29.67,31.12,22,0.89,4.1,105,30,90,4.23,3.971111111,5.3,5.5,43.10062343,1,1
2005-10-03 04:05:25.610000+00:00,31.78,35.505,10,1.34,4.77,63,30,90,4.253333333,3.983333333,5.3,5.5,450.6503116,2,0
2005-12-31 13:58:52.500000+00:00,28.73,32.93,21.3,0.89,3.89,89,30,90,4.263333333,3.987777778,5.3,5.5,219.7847279,1,1
2006-02-02 09:49:49.900000+00:00,27.884,34.411,2,0.89,4.855,32,30,90,4.263333333,3.995555556,5.3,5.5,391.2920673,2,0
2006-07-30 01:54:55.850000+00:00,26.256,35.561,10,0.89,5.353,177,30,90,4.283333333,4.007777778,5.3,5.5,597.6115971,2,0
2006-11-08 04:32:09.990000+00:00,28.609,31.647,1.5,1.19,4.855,101,30,90,4.3,4.02,5.3,5.5,164.5138417,2,0
2007-02-09 22:12:07.370000+00:00,31.065,35.575,2,0.99,4.43,93,30,90,4.296666667,4.016666667,5.3,5.5,430.6925922,1,0
2007-02-09 22:14:08.900000+00:00,31.11,35.46,15,0.89,4.855,0,30,90,4.316666667,4.024444444,5.3,5.5,421.3704664,2,1
2007-05-09 18:45:19.770000+00:00,26.672,34.979,10,0.89,4.94,88,30,90,4.306666667,4.033333333,5.3,5.5,524.1203804,2,0
2007-11-20 09:18:44.900000+00:00,31.683,35.557,10,0.89,4.94,194,30,90,4.32,4.04,5.3,5.5,450.8636816,2,0
